toi,tid,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep
1681.01,321041369,2458816.533,1.5375588,0.8823368,1136.563692
1682.01,367366318,2458819.253,2.7347862,3.4370604,8567.487112
1683.01,58542531,2458816.412,3.0576009,1.3473793,1195.177021
1684.01,85031598,2458816.412,1.1551094,1.4751937,776.7564552
1685.01,28900646,2458816.225,0.6691744,0.9126031,998.3309932
1686.01,102672709,2458818.606,6.7021373,3.9010854,618.3824827
1687.01,103448870,2458816.844,10.2595817,1.445688,1286.148402
1688.01,121966220,2458820.092,6.7166586,7.4793291,9802.458385
1689.01,198384408,2458823.256,9.1238101,5.1188391,283.324087
1690.01,267574918,2458683.632,1.408052,0.3884551,131095.8647
1691.01,268334473,2458818.091,16.736716,4.9657457,1171.877059
1692.01,288636342,2458820.847,17.729029,6.4218618,1191.753905
1693.01,353475866,2458817.683,1.766881,1.3017484,1005.84075
1694.01,396740648,2458843.658,3.7701296,2.8512056,4361.180108
1695.01,422756130,2458791.519,3.1343189,1.2351357,1208.584783
1696.01,470381900,2458816.698,2.5007147,0.9845992,11012.48389
1697.01,1884091865,2458683.526,10.7163961,3.3633468,2546.952047
1675.01,81831095,2458794.777,3.13282,0.843,1130
1676.01,8400842,2458819.064,3.1915844,2.9287655,8060.107315
1677.01,87090944,2458818.209,0.64367,0.548,800
1678.01,96291218,2458820.625,6.8561,2.688,4930
1679.01,9837861,2458817.938,0.65725,1.998,310
1647.01,154927364,2458688.992,6.97378,2.777,9642.49
1648.01,376353509,2458796.283,7.33149,1.449,790
1649.01,116608612,2458817.819,3.45572,2.179,6250
1650.01,122485078,2458822.099,9.1505,2.986,1370
1651.01,138168780,2458817.585,3.7649877,3.0080307,13524.20673
1652.01,154867950,2458683.897,0.66648,1.009,180
1653.01,156724719,2458818.128,10.95475,3.775,4140
1654.01,258829450,2458685.407,1.83511,2.588,160
1655.01,266500992,2458819.71,3.27767,3.071,1050
1656.01,267694283,2458822.557,,8.273,6400
1657.01,27677846,2458821.449,5.62583,3.422,1360
1658.01,286561122,2458817.944,0.67994,1.907,670
1659.01,288631580,2458687.638,5.8775777,2.8819049,407.2197118
1660.01,311121985,2458818.071,1.3567,2.11,410
1661.01,312122956,2458817.53,2.05287,2.876,910
1662.01,339538183,2458818.586,2.60943,1.463,3440
1663.01,353367071,2458819.399,2.37532,2.957,1940
1664.01,353782445,2458689.196,11.8349417,2.3784806,334.0971479
1665.01,354006740,2458819.004,1.76406,3.086,870
1666.01,368536386,2458818.74,1.69433,2.169,650
1667.01,409183335,2458818.228,3.32125,4.304,5760
1668.01,417705690,2458957.439,2.36332,3.671,770
1669.01,428679607,2458843.747,2.6794849,2.0520113,431.3034102
1670.01,441739020,2459362.133,40.7499638,5.165,6030
1671.01,459903429,2458821.049,8.13664,2.084,840
1672.01,468828873,2458819.974,3.89675,3.001,740
1673.01,470315428,2458818.197,1.08625,2.534,1110
1674.01,73104318,2458822.593,7.45494,3.465,2280
1644.01,22843856,2458790.98,1.849754,2.1452336,6568.293934
1645.01,184679932,2458791.426,2.1721416,2.7480823,17864.55208
1646.01,387527558,2458794.103,3.623909,2.6568012,26979.82105
1643.01,298647682,2458691.508,20.0787128,1.1831212,1080.370952
1630.01,317597583,2458773.875,12.055626,2.0241942,807.3862868
1631.01,29054413,2458795.502,7.6260946,1.2894919,1491.824612
1632.01,51024887,2458797.345,8.2491871,4.9807847,117724.0283
1633.01,165551882,2458798.104,12.1582804,2.1406837,3430.776264
1634.01,201186294,2458791.515,0.98933,1.0357615,1519.669587
1635.01,230086768,2458736.131,34.9272724,2.7024518,108977.5863
1636.01,269892793,2458792.135,1.7729877,1.8320893,27287.66893
1637.01,286355915,2458793.116,4.0767575,4.3656855,10466.95178
1638.01,312862941,2458791.146,0.9150943,0.7630287,5491.83131
1639.01,348673213,2458791.468,0.901465,2.5562155,3156.565826
1640.01,396562848,2458792.604,1.9495213,0.6758368,2184.504585
1641.01,422923265,2458791.787,1.8649892,1.0085162,1159.43003
1642.01,229940491,2458699.059,37.4594263,2.9610014,6334.37889
1626.01,157586003,2459011.266,3.3326848,3.7250047,8500.663135
1627.01,424435940,2458986.982,5.0171304,3.6977418,14203.91355
1628.01,284475976,2458929.42,2.1436276,3.1224679,9619.631895
1629.01,310003988,2458932.207,4.5421678,4.2419645,9240.662972
1599.01,129979528,2458791.414,1.2198679,2.8602527,13474.80502
1600.01,187029841,2458791.801,0.36113,1.87,970
1601.01,139375960,2458793.277,5.33155,6.191,4220
1602.01,129991079,2458792.504,6.15952,3.834,1230
1603.01,73448352,2458794.336,4.73231,3.309,8190
1604.01,118301361,2458793.398,3.46608,4.403,1620
1605.01,101037590,2458798.742,8.70769,2.745,4920
1606.01,125735470,2459465.074,4.7126764,1.085,1620
1607.01,26433869,2459471.34,1.0357235,1.366,480
1608.01,138017750,2458792.46,2.4727216,2.427149,2946.394166
1609.01,229951289,2458692.735,13.3118,4.492,750
1610.01,219776325,2458685.362,2.5287386,1.5310402,403.1680457
1611.01,264678534,2458796.493,16.2021664,2.8536292,913.7151306
1612.01,268403451,2458985.798,2.8640752,2.8171298,8862.050478
1613.01,272625214,2458769.608,5.24666,3.377,1600
1614.01,317397615,2458765.408,0.74374,1.571,610
1615.01,317507345,2458794.763,3.94018,1.991,15860
1616.01,322054600,2458764.789,1.34323,0.77,710
1617.01,322202434,2458739.318,1.4014541,1.3629966,294.6168078
1618.01,376838000,2458765.06,2.1679,1.39,560
1619.01,377144784,2458765.694,2.38723,2.974,590
1620.01,378291076,2458764.902,1.59878,2.125,310
1621.01,387260717,2458743.184,6.45054,3.538,360
1622.01,388076005,2458955.866,1.7140193,5.2335867,1943.504335
1623.01,407394748,2458793.036,1.50455,1.105,1140
1624.01,461387302,2458765.95,5.80783,4.91,560
1625.01,470852531,2458765.534,1.49446,2.114,890
1569.01,285666479,2458791.984,1.71614,2.038,681.449
1570.01,285674856,2458790.81,1.74626,3.88,1110
1571.01,285677945,2458791.561,1.2427,1.563,663.745
1572.01,292321872,2458794.152,8.66698,6.104,9854.3
1573.01,302773669,2458809.071,21.2164121,3.1090959,6190.249872
1574.01,307111282,2458804.601,,9.597,7440
1575.01,316254876,2458793.175,2.46094,3.091,5508.87
1576.01,327011842,2458765.085,0.78424,1.301,410
1577.01,332154944,2458791.369,0.99837,1.632,2730
1578.01,348135793,2458791.587,1.97741,6.549,5470
1579.01,354400186,2458794.282,9.07768,2.78,19171.9
1580.01,354469661,2458792.471,4.79539,4.834,6650
1581.01,370759867,2458810.307,,4.23,8410
1582.01,374400599,2458791.815,1.89253,3.451,14119.9
1583.01,403256331,2458765.821,3.77188,2.923,450
1584.01,418987806,2458791.063,0.88654,1.679,870
1585.01,444415148,2458764.875,1.83641,2.222,470
1586.01,445144327,2458765.679,1.80794,2.17,540
1587.01,458914949,2458796.597,12.523,4.441,1040
1588.01,50120414,2458793.485,3.5804,3.598,920
1589.01,52041724,2458800.807,,4.026,12650
1590.01,71854745,2458793.51,3.10315,3.535,1760.07
1591.01,82010657,2458807.937,,8.06,3010
1592.01,186599508,2458794.896,5.6318074,3.4553092,1186.148187
1593.01,192372961,2458792.296,2.06313,2.157,600
1594.01,201154493,2458792.199,1.51233,2.59,640
1595.01,385105624,2458793.375,1.74903,1.851,3390
1596.01,431899140,2458792.206,1.97656,3.102,1120
1597.01,68152139,2458792.465,0.73772,1.057,980
1598.01,67418624,2458791.621,1.1036944,0.8389743,461.560796
1555.01,441732151,2458712.089,2.09989,0.908,27336.4
1556.01,405794804,2458740.219,1.44127,2.605,2750
1557.01,320506985,2458765.319,1.08697,1.967,860
1558.01,117322779,2458791.073,0.68601,1.614,910
1559.01,241040309,2458764.939,3.46479,1.009,1150
1560.01,241076290,2458790.848,0.25792,0.475,950
1561.01,245462406,2458791.817,2.27456,3.32,1020
1562.01,249862365,2458791.53,0.98999,2.05,420
1563.01,249945230,2458805.451,,5.816,4430
1564.01,250724252,2458791.202,0.55973,1.546,3619.53
1565.01,251384275,2458808.474,,5.661,2970
1566.01,256414077,2458793.382,3.01106,3.073,1617.22
1567.01,259151170,2458808.522,,4.149,54500
1568.01,284050395,2458765.476,1.35932,2.831,2840
1554.01,299158887,2458690.161,9.43526,2.655304,4037.600467
1547.01,409520860,2458765.114,0.71933,1.474,478.823
1548.01,440100539,2458769.324,12.6017,4.835,800
1549.01,191146556,2458766.835,2.58593,3.182,7140.03
1550.01,241065596,2458765.127,1.62315,1.438,2470
1551.01,288348498,2458765.111,1.67546,1.202,1250
1552.01,326919774,2458771.772,7.57193,2.656,420
1553.01,327341626,2458768.407,5.93815,2.467,5090
1511.01,376682699,2458765.153,1.10264,2.419,2940
1512.01,434718964,2458765.793,1.59748,2.743,550
1513.01,269509393,2458764.844,1.76589,3.807,730
1514.01,270238522,2458765.476,1.36991,4.156,1170
1515.01,470709084,2458764.914,3.66328,2.255,1080
1516.01,376637093,2458765.325,2.05603,2.829,16570
1517.01,455962313,2458766.042,4.51083,2.391,860
1518.01,427761355,2458766.121,1.90261,2.047,9110
1519.01,272049972,2458765.33,1.09589,2.817,3970
1520.01,269238073,2458766.01,6.15501,4.178,690
1521.01,366074069,2458768.089,4.18106,4.574,5180
1522.01,367102581,2458765.379,2.97962,2.571,590
1523.01,387413037,2458738.95,6.72694,2.649,1070
1524.01,314338017,2458719.567,10.95478,4.542,400
1525.01,276380902,2458715.193,0.61724,1.228,470
1526.01,313761775,2458716.352,1.53127,1.301,470
1527.01,202375913,2458768.236,5.06203,3.683,2900
1528.01,285543785,2458772.167,9.93856,3.92,7390
1529.01,312259170,2458764.941,0.8229,2.068,2660
1530.01,312469860,2458764.794,0.50261,1.127,1120
1531.01,312678993,2458765.072,0.51731,1.339,1880
1532.01,327579226,2458771.785,8.90592,2.893,7070
1533.01,345143460,2458765.708,3.6462,1.738,1030
1534.01,354600221,2458764.817,1.41853,2.728,560
1535.01,420288086,2458769.585,6.53427,3.679,3770
1536.01,445137888,2458765.067,2.0139,1.661,690
1537.01,173612049,2458739.074,6.49052,2.579,1070
1538.01,177244357,2458768.847,6.54692,4.589,2400
1539.01,252636888,2458740.572,2.58929,3.842,580
1540.01,318746829,2458769.397,5.23121,3.826,3043.98
1541.01,319068154,2458767.318,3.79738,1.673,3020
1542.01,367607434,2458744.444,8.2916,3.361,470
1543.01,431585347,2458766.208,5.13664,4.45,930
1544.01,455791689,2458739.309,1.29165,1.323,860
1545.01,127425841,2458765.872,1.51614,1.918,2060.99
1546.01,194203348,2458764.833,1.13345,1.894,490
1480.01,335483600,2458742.14,3.35404,2.141,10100
1481.01,197650870,2458740.152,4.37035,2.301,1880
1482.01,252616865,2458741.286,5.71204,4.739,7600
1483.01,452803785,2458743.706,5.00626,3.76,2990
1484.01,67309890,2458739.468,1.16237,1.33,1196.63
1485.01,377191482,2458686.172,2.95607,1.86,230
1486.01,233541860,2458683.602,0.26665,0.98,303.895
1487.01,459978312,2458684.887,23.28798,3.462,120
1488.01,198457103,2458683.92,0.47225,2.303,90
1489.01,219751469,2458690.049,6.98301,3.472,270
1490.01,283474780,2458765.914,3.9943,4.876,550
1491.01,53875855,2458769.161,4.49321,3.002,2680
1492.01,354594208,2458765.228,0.86673,1.089,662.925
1493.01,15692883,2458764.856,5.14124,5.405,3710
1494.01,411608801,2458765.604,5.02647,2.76,7280
1495.01,431148743,2458738.94,2.62864,2.891,690
1496.01,384045439,2458743.871,10.82661,6.877,5890
1497.01,371673488,2458765.481,0.8158,2.353,390
1498.01,316402246,2458715.88,1.39787,2.452,6590
1499.01,414870287,2458740.859,4.95898,1.831,230.232
1500.01,377420580,2458765.583,1.4166,2.331,710
1501.01,329145325,2458739.604,1.07672,2.75,3840
1502.01,410528770,2458740.816,2.75347,3.463,2880
1503.01,428065977,2458739.141,1.65445,3.194,610
1504.01,326114850,2458739.378,1.24564,1.353,630
1505.01,331034236,2458740.695,3.42985,3.678,480
1506.01,64836837,2458742.687,10.91188,2.427,1670
1507.01,430677414,2458738.93,0.46741,1.25,1592.12
1508.01,415741431,2458739.705,2.1568,2.246,1020
1509.01,272828463,2458765.041,0.78877,1.577,1350
1510.01,377739433,2458764.825,1.23852,3.138,440
1479.01,421308357,2458685.032,16.68356,2.927,2906.24
1478.01,409794137,2459249.262,10.1802065,3.886,11510
1477.01,240681314,2458765.649,2.7326815,2.2515777,9141.319377
1457.01,176860064,2458766.359,6.375556,2.784942,2638.408383
1458.01,191284318,2458766.822,2.77598,2.984,13920
1459.01,16920150,2458765.546,9.155934,3.1412022,908.2412562
1460.01,17005768,2458765.265,6.8426506,3.3456321,8120.077557
1461.01,44631965,2458767.317,3.5686777,2.5811179,20121.18547
1462.01,188768068,2458766.051,2.1779464,2.2237162,90.0990424
1463.01,190998418,2458764.891,2.8793027,2.7863772,12364.56387
1464.01,229944666,2458693.466,11.3123337,2.6048324,868.6454592
1465.01,236887394,2458766.007,1.4200228,1.6230142,23593.25823
1466.01,237086564,2458766.253,1.871892,1.6447888,1031.773654
1467.01,240968774,2458766.984,5.9733839,1.6056978,1373.411278
1468.01,243185500,2458766.928,15.5319251,1.7593303,3429.583608
1468.02,243185500,2458765.679,1.8803053,1.0554162,1529.822108
1469.01,283722336,2458765.955,3.0929271,0.8503971,265.7672064
1469.02,283722336,2458766.17,6.7650844,1.5785346,280.2189374
1470.01,284441182,2458766.469,2.5270827,1.2953183,1922.538506
1471.01,306263608,2459432.157,20.7730345,4.82,1660
1472.01,306955329,2458765.606,6.3641029,2.5534925,2514.173371
1473.01,352413427,2458769.784,5.2552942,3.2747374,557.8937571
1474.01,427654774,2458765.042,5.222621,4.693629,15867.99202
1475.01,431514478,2458767.618,8.4953513,0.9060555,718.4869448
1476.01,432549364,2458765.534,1.2175089,2.7312989,6587.475934
1456.01,199376584,2458693.209,12.15601,5.943,3630
1455.01,387259626,2458714.392,3.62339,2.586,16260.7
1454.01,294179385,2458685.47,2.67962,2.858,13260
1136.03,142276270,2458699.385,26.3218638,5.2070076,1596.12862
1238.02,153951307,2458684.103,0.764601,1.0185124,413.1662924
1246.03,230127302,2458683.466,5.904144,2.9718626,775.597743
1266.02,467179528,2458689.965,18.79545,1.9268732,1443.836246
1277.02,153949511,2458692.462,37.0743844,3.440095,1695.545166
1339.03,269701147,2458743.554,38.3518289,5.4869004,1048.642702
1453.01,198390247,2458683.802,6.5886945,1.864542,845.3929015
1433.01,13684720,2458695.012,12.4376067,1.7323229,128446.9051
1434.01,138588540,2458703.403,29.8893993,3.6993733,760.5977208
1435.01,153976959,2458683.419,0.6859989,0.9280549,200.1955554
1436.01,154383539,2458711.902,0.8674916,1.2175429,479.1530142
1437.01,198356533,2458700.731,18.8411166,6.2646803,366.1724241
1438.01,229650439,2459418.598,5.1396628,0.82,650
1439.01,232982558,2458703.481,27.643024,5.4973685,608.4332318
1440.01,233617847,2458683.965,15.5168567,5.8578067,924.8798557
1441.01,233951353,2458695.414,22.0957907,5.5731265,485.6346394
1442.01,235683377,2458683.451,0.4090717,0.6027386,1349.187274
1443.01,237232044,2458693.247,23.5406061,4.3325987,847.9237017
1444.01,258514800,2458711.37,0.4702539,1.1525477,198.2358574
1445.01,259172391,2458687.578,9.81327,3.905,590
1446.01,294471966,2458689.366,6.3171896,2.4104194,681.7857721
1447.01,298073824,2458684.297,1.2293034,4.4741058,106.7034806
1448.01,343628284,2458713.334,8.1136753,2.3459351,7360.998654
1449.01,356158613,2458688.304,24.7103905,2.6444759,2218.672774
1449.02,356158613,2458683.587,2.3688998,1.8519054,696.7760098
1450.01,377293776,2458685.346,2.043882,0.9471321,504.6923018
1451.01,417931607,2458694.311,16.53818,2.994,570
1452.01,420112589,2458691.535,11.0619667,2.1367447,3651.402967
1429.01,138968089,2458711.558,0.6412558,1.1161082,1029.534833
1430.01,293954617,2458713.081,7.4340072,2.7587817,744.738603
1431.01,375506058,2458712.675,2.65044,2.519451,5680.412233
1432.01,256783784,2458715.304,6.11219,2.186,550
1425.01,350132371,2458739.132,1.0318336,1.7532828,5858.913516
1426.01,128501004,2458739.001,0.78999,1.153,5750
1427.01,2041563029,2458747.01,12.80758,3.596,27112.7
1428.01,377304435,2458691.561,11.35626,6.047,2190
1422.01,333473672,2458745.921,12.99844,3.945,930
1423.01,346418409,2458740.962,2.7556532,3.3967282,2854.458929
1424.01,418959198,2458740.531,4.8976471,2.7693615,1251.488699
1408.01,364186197,2458740.861,4.4245754,1.5661915,2310.279149
1409.01,115771549,2458740.047,4.718228,4.597317,2797.302262
1410.01,199444169,2458739.73,1.216835,1.09763,1483.912712
1411.01,116483514,2458739.475,1.4520421,1.5192503,366.4057544
1412.01,116483734,2458739.29,4.7319745,0.8278276,4236.355855
1413.01,119700084,2458741.09,6.1166883,0.5326219,1631.660734
1414.01,125442121,2458739.332,3.0196297,3.6045501,13178.08616
1415.01,148782377,2458933.178,14.4193583,5.1635709,1090.100177
1416.01,158025009,2458928.812,1.0696062,1.4765878,460.5207911
1417.01,164173105,2458739.287,3.0726411,2.2295809,10682.54555
1418.01,224600500,2458683.682,0.6763235,2.6198975,19.6341857
1419.01,311035838,2458739.451,2.8997328,2.0497971,12899.98678
1420.01,321857016,2458745.306,6.9561134,3.3628003,15989.2311
1421.01,329277372,2458739.766,2.8878288,3.7157993,46762.97443
1406.01,231736113,2459218.231,10.5739824,4.04,5460
1407.01,69747919,2459085.391,9.97813,3.107,211
1374.01,190430205,2458712.069,1.06884,2.512,470
1375.01,190442486,2458715.253,5.45727,3.203,1180
1376.01,190743990,2458712.333,1.73866,1.273,1020
1377.01,240613164,2458712.053,1.99143,4.136,16745.8
1378.01,249812036,2458741.148,5.77804,2.378,5170
1379.01,252490659,2458739.414,,4.119,18121.2
1380.01,274170255,2458712.05,1.41072,2.623,500
1381.01,275722992,2458715.318,6.56034,3.032,1570
1382.01,276360911,2458738.896,0.44482,1.058,1610
1383.01,313506357,2458739.626,1.53709,2.35,1773.67
1384.01,328167090,2458739.015,0.71255,1.809,461.164
1385.01,329864959,2458739.967,4.52318,5.099,25109.1
1386.01,343019899,2458752.311,,5.694,3750
1387.01,343442463,2458739.522,0.78381,1.443,426.099
1388.01,346338552,2458739.943,4.46491,2.703,15560
1389.01,353038705,2458711.762,3.06317,1.831,740
1390.01,365389353,2458716.354,2.63725,2.87,1270
1391.01,389182138,2458740.107,2.72687,2.467,980
1392.01,416987878,2458712.767,2.86876,2.422,1030
1393.01,430528566,2458738.747,0.55909,0.955,990
1394.01,431156009,2458741.202,2.95635,3.969,610
1395.01,468472950,2458712.358,0.98736,1.464,370
1396.01,468845640,2458741.729,3.99307,4.783,3892.81
1397.01,64553698,2458739.384,8.67911,3.516,10134.9
1398.01,66445643,2458742.591,6.55236,2.74,920.61
1399.01,66783360,2458738.984,1.38155,2.263,1210
1400.01,258801269,2458689.026,5.48923,3.29,910
1401.01,259126549,2458684.193,7.38448,4.538,20998.8
1402.01,259129875,2458684.097,0.43889,0.947,650
1403.01,328750515,2458740.905,2.33535,3.857,3440
1404.01,352239069,2458686.106,6.8697281,3.966186,881.5368787
1405.01,387834907,2458739.88,12.64001,6.893,9458.38
1340.01,233681149,2458683.69,8.5874668,5.1458902,1904.813148
1341.01,233390838,2458685.813,6.44758,2.581,11196.91731
1342.01,256621916,2458684.476,1.41354,1.213,15231.5
1343.01,358631536,2458714.787,3.40304,5.03,490
1344.01,1400770435,2458686.338,13.74306,2.366,10939.9531
1345.01,160487753,2458715.459,8.47134,6.989,540
1346.01,219852882,2458687.724,5.5025384,2.8230921,851.5100383
1347.01,229747848,2458683.556,0.8474394,0.8976006,429.2274144
1348.01,229770036,2458684.502,2.14056,2.029,355.8315803
1349.01,272635712,2458693.574,12.71672,2.529,388.126
